Time(s),SeqNum,Digital0,Digital1,Digital2,Digital3,Analog0,Analog1,Analog2,Analog3,Analog4,Analog5
19.267,3,1,1,1,1,511,1,524,509,0,0
19.268,4,1,1,1,1,513,1,517,508,0,0
19.269,5,1,1,1,1,512,1,502,504,0,0
19.27,6,1,1,1,1,513,1,493,501,0,0
19.271,7,1,1,1,1,511,1,494,504,0,0
19.272,8,1,1,1,1,516,1,496,504,0,0
19.273,9,1,1,1,1,515,1,495,504,0,0
19.274,10,1,1,1,1,511,2,482,500,0,0
19.275,11,1,1,1,1,504,1,477,504,0,0
19.276,12,1,1,1,1,508,1,486,510,0,0
19.277,13,1,1,1,1,510,1,495,510,0,0
19.278,14,1,1,1,1,504,1,504,522,0,0
19.279,15,1,1,1,1,504,1,511,533,0,0
19.28,0,1,1,1,1,507,1,515,527,0,0
19.281,1,1,1,1,1,513,1,511,512,0,0
19.282,2,1,1,1,1,516,2,506,512,0,0
19.283,3,1,1,1,1,516,1,508,512,0,0
19.284,4,1,1,1,1,513,1,507,501,0,0
19.285,5,1,1,1,1,507,1,505,502,0,0
19.286,6,1,1,1,1,508,1,509,491,0,0
19.287,7,1,1,1,1,511,1,513,493,0,0
19.288,8,1,1,1,1,500,1,529,513,0,0
19.289,9,1,1,1,1,518,1,542,511,0,0
19.29,10,1,1,1,1,529,2,544,509,0,0
19.291,11,1,1,1,1,510,1,525,523,0,0
19.292,12,1,1,1,1,502,1,513,515,0,0
19.293,13,1,1,1,1,505,1,515,502,0,0
19.294,14,1,1,1,1,509,1,521,499,0,0
19.295,15,1,1,1,1,512,1,521,499,0,0
19.296,0,1,1,1,1,517,1,520,500,0,0
19.297,1,1,1,1,1,519,1,519,504,0,0
19.298,2,1,1,1,1,515,2,510,508,0,0
19.299,3,1,1,1,1,512,1,511,508,0,0
19.3,4,1,1,1,1,513,1,511,518,0,0
19.301,5,1,1,1,1,510,1,509,531,0,0
19.302,6,1,1,1,1,509,1,500,524,0,0
19.303,7,1,1,1,1,509,0,509,510,0,0
19.304,8,1,1,1,1,511,1,527,502,0,0
19.305,9,1,1,1,1,513,1,527,503,0,0
19.306,10,1,1,1,1,511,2,523,505,0,0
19.307,11,1,1,1,1,511,1,523,510,0,0
19.308,12,1,1,1,1,509,1,535,507,0,0
19.309,13,1,1,1,1,510,1,538,508,0,0
19.31,14,1,1,1,1,512,1,580,508,0,0
19.311,15,1,1,1,1,511,0,574,509,0,0
19.312,0,1,1,1,1,512,1,553,509,0,0
19.313,1,1,1,1,1,516,1,535,510,0,0
19.314,2,1,1,1,1,516,2,530,510,0,0
19.315,3,1,1,1,1,509,1,519,507,0,0
19.316,4,1,1,1,1,500,1,516,503,0,0
19.317,5,1,1,1,1,498,1,524,504,0,0
19.318,6,1,1,1,1,500,1,527,497,0,0
19.319,7,1,1,1,1,510,1,521,499,0,0
19.32,8,1,1,1,1,531,1,528,502,0,0
19.321,9,1,1,1,1,516,1,526,503,0,0
19.322,10,1,1,1,1,522,2,547,509,0,0
19.323,11,1,1,1,1,523,1,518,512,0,0
19.324,12,1,1,1,1,513,1,510,510,0,0
19.325,13,1,1,1,1,510,1,499,510,0,0
19.326,14,1,1,1,1,510,1,495,514,0,0
19.327,15,1,1,1,1,512,1,492,510,0,0
19.328,0,1,1,1,1,509,1,502,510,0,0
19.329,1,1,1,1,1,511,1,508,509,0,0
19.33,2,1,1,1,1,511,2,501,509,0,0
19.331,3,1,1,1,1,510,1,509,508,0,0
19.332,4,1,1,1,1,511,1,510,512,0,0
19.333,5,1,1,1,1,515,1,517,512,0,0
19.334,6,1,1,1,1,518,1,517,508,0,0
19.335,7,1,1,1,1,515,1,505,508,0,0
19.336,8,1,1,1,1,507,1,512,515,0,0
19.337,9,1,1,1,1,503,1,504,511,0,0
19.338,10,1,1,1,1,498,2,508,510,0,0
19.339,11,1,1,1,1,495,1,522,506,0,0
19.34,12,1,1,1,1,533,0,514,511,0,0
19.341,13,1,1,1,1,516,1,496,513,0,0
19.342,14,1,1,1,1,498,1,484,510,0,0
19.343,15,1,1,1,1,514,1,495,511,0,0
19.344,0,1,1,1,1,519,1,509,503,0,0
19.345,1,1,1,1,1,494,1,502,495,0,0
19.346,2,1,1,1,1,496,1,493,497,0,0
19.347,3,1,1,1,1,516,1,484,502,0,0
19.348,4,1,1,1,1,513,0,480,504,0,0
19.349,5,1,1,1,1,516,1,477,504,0,0
19.35,6,1,1,1,1,507,1,484,523,0,0
19.351,7,1,1,1,1,514,1,484,519,0,0
19.352,8,1,1,1,1,523,1,494,514,0,0
19.353,9,1,1,1,1,518,1,496,510,0,0
19.354,10,1,1,1,1,510,2,499,502,0,0
19.355,11,1,1,1,1,511,1,503,504,0,0
19.356,12,1,1,1,1,513,0,489,508,0,0
19.357,13,1,1,1,1,514,1,449,505,0,0
19.358,14,1,1,1,1,517,1,451,509,0,0
19.359,15,1,1,1,1,515,1,443,510,0,0
19.36,0,1,1,1,1,513,1,438,506,0,0
19.361,1,1,1,1,1,506,1,457,509,0,0
19.362,2,1,1,1,1,507,1,467,494,0,0
19.363,3,1,1,1,1,511,1,464,499,0,0
19.364,4,1,1,1,1,504,1,455,508,0,0
19.365,5,1,1,1,1,508,1,465,512,0,0
19.366,6,1,1,1,1,510,1,481,515,0,0
19.367,7,1,1,1,1,512,1,500,518,0,0
19.368,8,1,1,1,1,523,1,528,517,0,0
19.369,9,1,1,1,1,520,1,542,528,0,0
19.37,10,1,1,1,1,511,1,539,532,0,0
19.371,11,1,1,1,1,510,1,545,514,0,0
19.372,12,1,1,1,1,508,1,542,507,0,0
19.373,13,1,1,1,1,510,1,543,504,0,0
19.374,14,1,1,1,1,512,1,542,500,0,0
19.375,15,1,1,1,1,512,1,547,500,0,0
19.376,0,1,1,1,1,511,1,546,503,0,0
19.377,1,1,1,1,1,511,1,560,507,0,0
19.378,2,1,1,1,1,512,1,539,501,0,0
19.379,3,1,1,1,1,512,1,519,505,0,0
19.38,4,1,1,1,1,513,1,510,505,0,0
19.381,5,1,1,1,1,512,1,507,506,0,0
19.382,6,1,1,1,1,509,1,506,504,0,0
19.383,7,1,1,1,1,507,1,506,507,0,0
19.384,8,1,1,1,1,508,1,512,508,0,0
19.385,9,1,1,1,1,513,1,520,510,0,0
19.386,10,1,1,1,1,516,2,515,505,0,0
19.387,11,1,1,1,1,515,1,536,499,0,0
19.388,12,1,1,1,1,512,0,528,498,0,0
19.389,13,1,1,1,1,497,1,487,504,0,0
19.39,14,1,1,1,1,508,1,497,505,0,0
19.391,15,1,1,1,1,515,1,510,511,0,0
19.392,0,1,1,1,1,517,1,524,509,0,0
19.393,1,1,1,1,1,520,1,515,514,0,0
19.394,2,1,1,1,1,517,2,513,518,0,0
19.395,3,1,1,1,1,513,1,518,519,0,0
19.396,4,1,1,1,1,512,0,515,515,0,0
19.397,5,1,1,1,1,511,1,504,513,0,0
19.398,6,1,1,1,1,507,1,491,508,0,0
19.399,7,1,1,1,1,505,1,454,508,0,0
19.4,8,1,1,1,1,507,1,453,512,0,0
19.401,9,1,1,1,1,507,1,469,522,0,0
19.402,10,1,1,1,1,508,2,462,513,0,0
19.403,11,1,1,1,1,512,1,458,506,0,0
19.404,12,1,1,1,1,520,0,492,506,0,0
19.405,13,1,1,1,1,517,1,460,510,0,0
19.406,14,1,1,1,1,515,1,448,504,0,0
19.407,15,1,1,1,1,510,1,456,503,0,0
19.408,0,1,1,1,1,509,1,483,508,0,0
19.409,1,1,1,1,1,511,1,508,505,0,0
19.41,2,1,1,1,1,508,2,518,503,0,0
19.411,3,1,1,1,1,507,1,530,505,0,0
19.412,4,1,1,1,1,509,1,533,506,0,0
19.413,5,1,1,1,1,507,1,542,507,0,0
19.414,6,1,1,1,1,510,1,538,508,0,0
19.415,7,1,1,1,1,513,1,530,512,0,0
19.416,8,1,1,1,1,515,1,529,511,0,0
19.417,9,1,1,1,1,512,1,531,507,0,0
19.418,10,1,1,1,1,512,2,527,508,0,0
19.419,11,1,1,1,1,511,1,527,504,0,0
19.42,12,1,1,1,1,513,1,520,503,0,0
19.421,13,1,1,1,1,510,1,518,505,0,0
19.422,14,1,1,1,1,511,1,519,510,0,0
19.423,15,1,1,1,1,514,1,533,512,0,0
19.424,0,1,1,1,1,512,1,531,510,0,0
19.425,1,1,1,1,1,511,1,519,512,0,0
19.426,2,1,1,1,1,512,2,519,513,0,0
19.427,3,1,1,1,1,511,1,526,510,0,0
19.428,4,1,1,1,1,511,1,523,508,0,0
19.429,5,1,1,1,1,511,1,530,509,0,0
19.43,6,1,1,1,1,511,1,526,504,0,0
19.431,7,1,1,1,1,512,0,515,501,0,0
19.432,8,1,1,1,1,511,1,519,501,0,0
19.433,9,1,1,1,1,508,1,517,506,0,0
19.434,10,1,1,1,1,505,2,417,516,0,0
19.435,11,1,1,1,1,507,1,408,515,0,0
19.436,12,1,1,1,1,507,1,426,512,0,0
19.437,13,1,1,1,1,513,1,461,509,0,0
19.438,14,1,1,1,1,539,1,479,504,0,0
19.439,15,1,1,1,1,495,0,472,513,0,0
19.44,0,1,1,1,1,508,1,488,511,0,0
19.441,1,1,1,1,1,533,1,522,511,0,0
19.442,2,1,1,1,1,521,2,514,493,0,0
19.443,3,1,1,1,1,527,1,508,492,0,0
19.444,4,1,1,1,1,515,1,509,503,0,0
19.445,5,1,1,1,1,503,1,524,515,0,0
19.446,6,1,1,1,1,496,1,531,513,0,0
19.447,7,1,1,1,1,509,0,528,524,0,0
19.448,8,1,1,1,1,511,1,525,514,0,0
19.449,9,1,1,1,1,496,1,517,503,0,0
19.45,10,1,1,1,1,512,2,520,513,0,0
19.451,11,1,1,1,1,511,1,524,508,0,0
19.452,12,1,1,1,1,512,1,526,505,0,0
19.453,13,1,1,1,1,512,1,531,506,0,0
19.454,14,1,1,1,1,510,1,536,507,0,0
19.455,15,1,1,1,1,508,1,529,508,0,0
19.456,0,1,1,1,1,511,1,518,514,0,0
19.457,1,1,1,1,1,516,1,514,503,0,0
19.458,2,1,1,1,1,511,2,517,499,0,0
19.459,3,1,1,1,1,507,1,508,506,0,0
19.46,4,1,1,1,1,516,1,511,514,0,0
19.461,5,1,1,1,1,516,1,512,516,0,0
19.462,6,1,1,1,1,521,1,519,539,0,0
19.463,7,1,1,1,1,516,1,529,524,0,0
19.464,8,1,1,1,1,514,1,548,504,0,0
19.465,9,1,1,1,1,515,1,539,489,0,0
19.466,10,1,1,1,1,505,2,532,494,0,0
19.467,11,1,1,1,1,508,1,527,521,0,0
19.468,12,1,1,1,1,507,1,529,515,0,0
19.469,13,1,1,1,1,498,1,536,495,0,0
19.47,14,1,1,1,1,511,1,527,496,0,0
19.471,15,1,1,1,1,510,1,529,506,0,0
19.472,0,1,1,1,1,511,1,536,499,0,0
19.473,1,1,1,1,1,507,1,524,503,0,0
19.474,2,1,1,1,1,507,1,527,503,0,0
19.475,3,1,1,1,1,506,1,511,502,0,0
19.476,4,1,1,1,1,504,1,505,504,0,0
19.477,5,1,1,1,1,513,1,507,510,0,0
19.478,6,1,1,1,1,517,1,473,512,0,0
19.479,7,1,1,1,1,518,1,465,515,0,0
19.48,8,1,1,1,1,516,1,468,522,0,0
19.481,9,1,1,1,1,513,1,479,519,0,0
19.482,10,1,1,1,1,511,1,483,519,0,0
19.483,11,1,1,1,1,508,1,498,519,0,0
19.484,12,1,1,1,1,511,1,508,515,0,0
19.485,13,1,1,1,1,513,1,499,509,0,0
19.486,14,1,1,1,1,513,1,483,505,0,0
19.487,15,1,1,1,1,513,1,478,504,0,0
19.488,0,1,1,1,1,514,1,478,506,0,0
19.489,1,1,1,1,1,512,1,471,502,0,0
19.49,2,1,1,1,1,512,1,465,504,0,0
19.491,3,1,1,1,1,512,1,484,506,0,0
19.492,4,1,1,1,1,507,1,485,508,0,0
19.493,5,1,1,1,1,510,1,498,510,0,0
19.494,6,1,1,1,1,507,1,505,511,0,0
19.495,7,1,1,1,1,510,1,504,511,0,0
19.496,8,1,1,1,1,513,1,499,504,0,0
19.497,9,1,1,1,1,518,1,493,503,0,0
19.498,10,1,1,1,1,518,2,504,505,0,0
19.499,11,1,1,1,1,512,1,516,506,0,0
19.5,12,1,1,1,1,512,1,531,504,0,0
19.501,13,1,1,1,1,514,1,533,505,0,0
19.502,14,1,1,1,1,515,1,534,507,0,0
19.503,15,1,1,1,1,505,1,532,509,0,0
19.504,0,1,1,1,1,515,1,523,507,0,0
19.505,1,1,1,1,1,519,1,537,506,0,0
19.506,2,1,1,1,1,504,2,535,504,0,0
19.507,3,1,1,1,1,516,1,536,508,0,0
19.508,4,1,1,1,1,511,1,543,512,0,0
19.509,5,1,1,1,1,509,1,549,507,0,0
19.51,6,1,1,1,1,508,1,556,517,0,0
19.511,7,1,1,1,1,502,1,546,513,0,0
19.512,8,1,1,1,1,499,1,538,515,0,0
19.513,9,1,1,1,1,516,1,536,512,0,0
19.514,10,1,1,1,1,518,2,531,511,0,0
19.515,11,1,1,1,1,514,1,531,507,0,0
19.516,12,1,1,1,1,512,1,518,507,0,0
19.517,13,1,1,1,1,514,1,506,504,0,0
19.518,14,1,1,1,1,511,1,495,503,0,0
19.519,15,1,1,1,1,509,0,492,504,0,0
19.52,0,1,1,1,1,509,1,489,511,0,0
19.521,1,1,1,1,1,516,1,487,511,0,0
19.522,2,1,1,1,1,512,2,479,508,0,0
19.523,3,1,1,1,1,511,1,474,510,0,0
19.524,4,1,1,1,1,513,1,394,511,0,0
19.525,5,1,1,1,1,513,1,0,516,0,0
19.526,6,1,1,1,1,510,1,0,514,0,0
19.527,7,1,1,1,1,512,0,0,510,0,0
19.528,8,1,1,1,1,515,1,0,504,0,0
19.529,9,1,1,1,1,516,1,0,504,0,0
19.53,10,1,1,1,1,512,2,0,501,0,0
19.531,11,1,1,1,1,507,1,34,502,0,0
19.532,12,1,1,1,1,504,1,159,501,0,0
19.533,13,1,1,1,1,511,1,272,512,0,0
19.534,14,1,1,1,1,515,1,379,526,0,0
19.535,15,1,1,1,1,510,0,447,518,0,0
19.536,0,1,1,1,1,511,1,497,505,0,0
19.537,1,1,1,1,1,512,1,546,502,0,0
19.538,2,1,1,1,1,512,2,586,502,0,0
19.539,3,1,1,1,1,512,1,623,502,0,0
19.54,4,1,1,1,1,510,1,643,505,0,0
19.541,5,1,1,1,1,513,1,674,508,0,0
19.542,6,1,1,1,1,514,1,691,509,0,0
19.543,7,1,1,1,1,512,1,698,506,0,0
19.544,8,1,1,1,1,506,1,692,513,0,0
19.545,9,1,1,1,1,498,1,705,510,0,0
19.546,10,1,1,1,1,512,2,711,508,0,0
19.547,11,1,1,1,1,521,1,705,505,0,0
19.548,12,1,1,1,1,527,1,706,511,0,0
19.549,13,1,1,1,1,543,1,703,503,0,0
19.55,14,1,1,1,1,502,1,685,502,0,0
19.551,15,1,1,1,1,479,1,675,524,0,0
19.552,0,1,1,1,1,509,1,672,532,0,0
19.553,1,1,1,1,1,515,1,664,508,0,0
19.554,2,1,1,1,1,512,2,659,492,0,0
19.555,3,1,1,1,1,509,1,667,502,0,0
19.556,4,1,1,1,1,513,1,666,508,0,0
19.557,5,1,1,1,1,516,1,651,508,0,0
19.558,6,1,1,1,1,512,1,643,508,0,0
19.559,7,1,1,1,1,510,1,633,503,0,0
19.56,8,1,1,1,1,510,1,623,504,0,0
19.561,9,1,1,1,1,512,1,619,505,0,0
19.562,10,1,1,1,1,511,2,607,505,0,0
19.563,11,1,1,1,1,515,1,602,505,0,0
19.564,12,1,1,1,1,513,0,601,502,0,0
19.565,13,1,1,1,1,510,1,602,506,0,0
19.566,14,1,1,1,1,510,1,596,510,0,0
19.567,15,1,1,1,1,509,1,589,519,0,0
19.568,0,1,1,1,1,503,1,576,529,0,0
19.569,1,1,1,1,1,507,1,573,522,0,0
19.57,2,1,1,1,1,511,2,568,515,0,0
19.571,3,1,1,1,1,513,1,567,511,0,0
19.572,4,1,1,1,1,514,0,562,506,0,0
19.573,5,1,1,1,1,511,1,561,505,0,0
19.574,6,1,1,1,1,512,1,557,507,0,0
19.575,7,1,1,1,1,513,1,559,504,0,0
19.576,8,1,1,1,1,513,1,556,507,0,0
19.577,9,1,1,1,1,514,1,562,507,0,0
19.578,10,1,1,1,1,512,2,560,508,0,0
19.579,11,1,1,1,1,512,1,601,507,0,0
19.58,12,1,1,1,1,513,1,590,508,0,0
19.581,13,1,1,1,1,511,1,573,509,0,0
19.582,14,1,1,1,1,511,1,564,507,0,0
19.583,15,1,1,1,1,510,1,563,506,0,0
19.584,0,1,1,1,1,511,1,548,506,0,0
19.585,1,1,1,1,1,513,1,539,506,0,0
19.586,2,1,1,1,1,513,1,529,506,0,0
19.587,3,1,1,1,1,513,1,529,506,0,0
19.588,4,1,1,1,1,513,1,517,507,0,0
19.589,5,1,1,1,1,512,1,520,508,0,0
19.59,6,1,1,1,1,512,1,518,507,0,0
19.591,7,1,1,1,1,511,1,516,508,0,0
19.592,8,1,1,1,1,512,1,519,510,0,0
19.593,9,1,1,1,1,512,1,524,509,0,0
19.594,10,1,1,1,1,508,1,513,508,0,0
19.595,11,1,1,1,1,512,1,515,507,0,0
19.596,12,1,1,1,1,511,1,523,508,0,0
19.597,13,1,1,1,1,513,1,528,511,0,0
19.598,14,1,1,1,1,513,1,519,511,0,0
19.599,15,1,1,1,1,510,1,518,507,0,0
19.6,0,1,1,1,1,508,1,526,507,0,0
19.601,1,1,1,1,1,525,1,536,509,0,0
19.602,2,1,1,1,1,514,2,538,508,0,0
19.603,3,1,1,1,1,509,1,529,508,0,0
19.604,4,1,1,1,1,511,0,514,513,0,0
19.605,5,1,1,1,1,508,1,514,514,0,0
19.606,6,1,1,1,1,507,1,517,506,0,0
19.607,7,1,1,1,1,505,1,519,509,0,0
19.608,8,1,1,1,1,500,1,521,509,0,0
19.609,9,1,1,1,1,511,1,527,506,0,0
19.61,10,1,1,1,1,513,2,528,507,0,0
19.611,11,1,1,1,1,512,1,527,508,0,0
19.612,12,1,1,1,1,513,0,528,508,0,0
19.613,13,1,1,1,1,511,1,526,506,0,0
19.614,14,1,1,1,1,514,1,524,509,0,0
19.615,15,1,1,1,1,512,1,523,508,0,0
19.616,0,1,1,1,1,512,1,536,505,0,0
19.617,1,1,1,1,1,513,1,527,499,0,0
19.618,2,1,1,1,1,512,2,526,498,0,0
19.619,3,1,1,1,1,513,1,517,493,0,0
19.62,4,1,1,1,1,524,0,507,498,0,0
19.621,5,1,1,1,1,521,1,500,527,0,0
19.622,6,1,1,1,1,519,1,509,534,0,0
19.623,7,1,1,1,1,492,1,513,535,0,0
19.624,8,1,1,1,1,488,1,529,515,0,0
19.625,9,1,1,1,1,492,1,512,492,0,0
19.626,10,1,1,1,1,527,2,531,508,0,0
19.627,11,1,1,1,1,521,1,531,509,0,0
19.628,12,1,1,1,1,516,1,508,505,0,0
19.629,13,1,1,1,1,512,1,504,505,0,0
19.63,14,1,1,1,1,511,1,508,502,0,0
19.631,15,1,1,1,1,511,1,508,505,0,0
19.632,0,1,1,1,1,510,1,507,507,0,0
19.633,1,1,1,1,1,511,1,509,508,0,0
19.634,2,1,1,1,1,512,2,518,508,0,0
19.635,3,1,1,1,1,511,1,521,508,0,0
19.636,4,1,1,1,1,514,1,524,510,0,0
19.637,5,1,1,1,1,512,1,525,513,0,0
19.638,6,1,1,1,1,511,1,524,513,0,0
19.639,7,1,1,1,1,503,1,516,518,0,0
19.64,8,1,1,1,1,505,1,517,513,0,0
19.641,9,1,1,1,1,508,1,512,507,0,0
19.642,10,1,1,1,1,521,2,514,507,0,0
19.643,11,1,1,1,1,539,1,521,505,0,0
19.644,12,1,1,1,1,510,1,520,505,0,0
19.645,13,1,1,1,1,510,1,521,512,0,0
19.646,14,1,1,1,1,513,1,519,516,0,0
19.647,15,1,1,1,1,510,0,522,504,0,0
19.648,0,1,1,1,1,510,1,532,503,0,0
19.649,1,1,1,1,1,503,1,524,504,0,0
19.65,2,1,1,1,1,508,2,516,507,0,0
19.651,3,1,1,1,1,510,1,495,508,0,0
19.652,4,1,1,1,1,507,1,484,508,0,0
19.653,5,1,1,1,1,518,1,502,511,0,0
19.654,6,1,1,1,1,519,1,508,505,0,0
19.655,7,1,1,1,1,515,0,514,509,0,0
19.656,8,1,1,1,1,508,1,507,508,0,0
19.657,9,1,1,1,1,491,1,508,504,0,0
19.658,10,1,1,1,1,510,2,506,510,0,0
19.659,11,1,1,1,1,519,1,502,513,0,0
19.66,12,1,1,1,1,513,1,500,508,0,0
19.661,13,1,1,1,1,512,1,498,507,0,0
19.662,14,1,1,1,1,513,1,512,508,0,0
19.663,15,1,1,1,1,511,0,511,506,0,0
19.664,0,1,1,1,1,506,1,517,506,0,0
19.665,1,1,1,1,1,505,1,512,508,0,0
19.666,2,1,1,1,1,510,2,488,510,0,0
19.667,3,1,1,1,1,511,1,451,511,0,0
19.668,4,1,1,1,1,524,1,450,503,0,0
19.669,5,1,1,1,1,523,1,466,502,0,0
19.67,6,1,1,1,1,519,1,471,508,0,0
19.671,7,1,1,1,1,507,1,477,514,0,0
19.672,8,1,1,1,1,506,1,486,509,0,0
19.673,9,1,1,1,1,513,1,493,510,0,0
19.674,10,1,1,1,1,508,2,507,513,0,0
19.675,11,1,1,1,1,505,1,510,513,0,0
19.676,12,1,1,1,1,511,1,516,511,0,0
19.677,13,1,1,1,1,512,1,520,510,0,0
19.678,14,1,1,1,1,511,1,523,504,0,0
19.679,15,1,1,1,1,510,1,519,503,0,0
19.68,0,1,1,1,1,512,1,525,506,0,0
19.681,1,1,1,1,1,511,1,533,506,0,0
19.682,2,1,1,1,1,512,2,535,505,0,0
19.683,3,1,1,1,1,509,1,551,505,0,0
19.684,4,1,1,1,1,513,1,546,507,0,0
19.685,5,1,1,1,1,512,1,538,508,0,0
19.686,6,1,1,1,1,512,1,537,506,0,0
19.687,7,1,1,1,1,510,1,527,506,0,0
19.688,8,1,1,1,1,511,1,522,507,0,0
19.689,9,1,1,1,1,511,1,516,509,0,0
19.69,10,1,1,1,1,516,1,519,511,0,0
19.691,11,1,1,1,1,516,1,515,504,0,0
19.692,12,1,1,1,1,525,1,507,503,0,0
19.693,13,1,1,1,1,526,1,508,506,0,0
19.694,14,1,1,1,1,516,1,499,506,0,0
19.695,15,1,1,1,1,504,1,496,519,0,0
19.696,0,1,1,1,1,501,1,504,545,0,0
19.697,1,1,1,1,1,486,1,528,500,0,0
19.698,2,1,1,1,1,501,1,542,496,0,0
19.699,3,1,1,1,1,519,1,549,508,0,0
19.7,4,1,1,1,1,511,1,541,508,0,0
19.701,5,1,1,1,1,507,1,539,531,0,0
19.702,6,1,1,1,1,508,1,530,513,0,0
19.703,7,1,1,1,1,511,1,529,506,0,0
19.704,8,1,1,1,1,514,1,531,505,0,0
19.705,9,1,1,1,1,513,1,514,505,0,0
19.706,10,1,1,1,1,513,1,507,505,0,0
19.707,11,1,1,1,1,515,1,513,504,0,0
19.708,12,1,1,1,1,513,1,508,503,0,0
19.709,13,1,1,1,1,511,1,516,503,0,0
19.71,14,1,1,1,1,515,1,516,507,0,0
19.711,15,1,1,1,1,513,1,520,505,0,0
19.712,0,1,1,1,1,511,1,534,508,0,0
19.713,1,1,1,1,1,512,1,519,508,0,0
19.714,2,1,1,1,1,509,2,514,509,0,0
19.715,3,1,1,1,1,510,1,510,510,0,0
19.716,4,1,1,1,1,508,1,520,505,0,0
19.717,5,1,1,1,1,510,1,534,508,0,0
19.718,6,1,1,1,1,517,1,528,508,0,0
19.719,7,1,1,1,1,518,1,511,513,0,0
19.72,8,1,1,1,1,514,1,504,512,0,0
19.721,9,1,1,1,1,519,1,505,521,0,0
19.722,10,1,1,1,1,519,2,512,516,0,0
19.723,11,1,1,1,1,503,1,503,509,0,0
19.724,12,1,1,1,1,501,1,512,500,0,0
19.725,13,1,1,1,1,521,1,530,486,0,0
19.726,14,1,1,1,1,500,1,509,495,0,0
19.727,15,1,1,1,1,508,1,491,522,0,0
19.728,0,1,1,1,1,509,1,495,519,0,0
19.729,1,1,1,1,1,510,1,504,512,0,0
19.73,2,1,1,1,1,512,2,508,508,0,0
19.731,3,1,1,1,1,513,1,497,508,0,0
19.732,4,1,1,1,1,514,1,498,507,0,0
19.733,5,1,1,1,1,512,1,498,506,0,0
19.734,6,1,1,1,1,512,1,512,506,0,0
19.735,7,1,1,1,1,512,0,510,505,0,0
19.736,8,1,1,1,1,513,1,508,503,0,0
19.737,9,1,1,1,1,510,1,513,508,0,0
19.738,10,1,1,1,1,509,2,519,507,0,0
19.739,11,1,1,1,1,512,1,527,506,0,0
19.74,12,1,1,1,1,512,1,525,501,0,0
19.741,13,1,1,1,1,512,1,522,511,0,0
19.742,14,1,1,1,1,511,1,522,514,0,0
19.743,15,1,1,1,1,512,0,523,521,0,0
19.744,0,1,1,1,1,511,1,528,515,0,0
19.745,1,1,1,1,1,510,1,528,512,0,0
19.746,2,1,1,1,1,513,2,536,508,0,0
19.747,3,1,1,1,1,512,1,539,507,0,0
19.748,4,1,1,1,1,517,1,539,507,0,0
19.749,5,1,1,1,1,521,1,534,509,0,0
19.75,6,1,1,1,1,518,1,525,506,0,0
19.751,7,1,1,1,1,510,0,525,512,0,0
19.752,8,1,1,1,1,506,1,523,506,0,0
19.753,9,1,1,1,1,493,1,523,512,0,0
19.754,10,1,1,1,1,503,2,525,514,0,0
19.755,11,1,1,1,1,509,1,526,509,0,0
19.756,12,1,1,1,1,514,1,524,507,0,0
19.757,13,1,1,1,1,512,1,512,508,0,0
19.758,14,1,1,1,1,510,1,513,500,0,0
19.759,15,1,1,1,1,512,1,520,508,0,0
19.76,0,1,1,1,1,510,1,519,512,0,0
19.761,1,1,1,1,1,512,1,510,512,0,0
19.762,2,1,1,1,1,510,2,505,508,0,0
19.763,3,1,1,1,1,509,1,522,504,0,0
19.764,4,1,1,1,1,517,1,542,501,0,0
19.765,5,1,1,1,1,518,1,531,496,0,0
19.766,6,1,1,1,1,517,1,524,502,0,0
19.767,7,1,1,1,1,512,1,509,509,0,0
19.768,8,1,1,1,1,513,1,504,508,0,0
19.769,9,1,1,1,1,510,1,498,508,0,0
19.77,10,1,1,1,1,511,2,507,507,0,0
19.771,11,1,1,1,1,512,1,516,508,0,0
19.772,12,1,1,1,1,512,1,516,511,0,0
19.773,13,1,1,1,1,516,1,509,510,0,0
19.774,14,1,1,1,1,516,1,502,510,0,0
19.775,15,1,1,1,1,512,1,500,503,0,0
19.776,0,1,1,1,1,511,1,490,500,0,0
19.777,1,1,1,1,1,512,1,492,502,0,0
19.778,2,1,1,1,1,513,2,492,515,0,0
19.779,3,1,1,1,1,507,1,500,535,0,0
19.78,4,1,1,1,1,506,0,515,531,0,0
19.781,5,1,1,1,1,505,1,525,513,0,0
19.782,6,1,1,1,1,506,1,534,504,0,0
19.783,7,1,1,1,1,507,1,521,504,0,0
19.784,8,1,1,1,1,519,1,511,504,0,0
19.785,9,1,1,1,1,525,1,508,503,0,0
19.786,10,1,1,1,1,511,2,517,514,0,0
19.787,11,1,1,1,1,512,1,516,505,0,0
19.788,12,1,1,1,1,517,0,518,497,0,0
19.789,13,1,1,1,1,498,1,506,497,0,0
19.79,14,1,1,1,1,514,1,502,501,0,0
19.791,15,1,1,1,1,513,1,493,510,0,0
19.792,0,1,1,1,1,511,1,504,527,0,0
19.793,1,1,1,1,1,511,1,503,514,0,0
19.794,2,1,1,1,1,502,2,503,505,0,0
19.795,3,1,1,1,1,511,1,506,511,0,0
19.796,4,1,1,1,1,518,0,511,512,0,0
19.797,5,1,1,1,1,512,1,511,508,0,0
19.798,6,1,1,1,1,512,1,516,508,0,0
19.799,7,1,1,1,1,511,1,519,506,0,0
19.8,8,1,1,1,1,511,1,508,507,0,0
19.801,9,1,1,1,1,510,1,496,508,0,0
19.802,10,1,1,1,1,505,1,487,509,0,0
